ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus,prev_aligned_bull,prev_aligned_bear,last_bull_signal,last_bear_signal
1767936000000,2026.01.09 05:20,360333,1,-1,-1,7,0,1,4463.39000,4463.31101,4464.78722,1.26086,26.686,18.000,1,0,0,1,0,1,0,1,0,0,sideway,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4463.68200,4463.92231,19.319,21.140,31.629,10.867,22.998,20.783,13.744,15.928,0,1,-1,360326
1767936060000,2026.01.09 05:21,360334,1,-1,-1,8,0,1,4462.47200,4463.31708,4464.77274,1.27171,25.759,18.000,1,7,1,1,0,1,1,1,0,0,sideway,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4463.67388,4463.91145,16.743,24.976,31.629,10.867,22.998,20.783,13.744,15.928,0,1,-1,360326
1767936120000,2026.01.09 05:22,360335,1,-1,-1,9,0,1,4461.88700,4463.25208,4464.74890,1.29307,26.611,18.000,1,7,1,1,0,1,1,1,0,0,sideway,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4463.64050,4463.88207,14.510,28.259,31.629,10.867,22.998,20.783,13.744,15.928,0,1,-1,360326
1767936180000,2026.01.09 05:23,360336,1,-1,-1,10,0,1,4459.97200,4463.14707,4464.71924,1.48564,29.369,18.000,1,8,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4463.59179,4463.84135,12.576,35.149,31.629,10.867,22.998,20.783,13.744,15.928,0,1,-1,360326
1767936240000,2026.01.09 05:24,360337,1,-1,-1,11,0,1,4458.80800,4462.90283,4464.67005,1.52493,32.763,18.000,1,9,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4463.49124,4463.76239,10.899,37.348,33.279,9.418,24.219,20.783,13.744,15.928,0,1,-1,360326
1767936300000,2026.01.09 05:25,360338,1,-1,-1,12,0,1,4461.79000,4462.58785,4464.60930,1.66243,32.187,18.000,1,9,1,1,0,0,1,1,1,0,fired,96.88,65.00,20.00,90.00,0,0,45.65,101.08,0,0,FIRE,4463.36115,4463.66128,18.033,32.368,33.279,9.418,24.219,20.783,13.744,15.928,0,1,-1,360326
1767938580000,2026.01.09 06:03,360376,1,1,0,-1,1,0,4470.57500,4467.91707,4465.67467,1.57386,30.830,18.000,1,8,1,0,0,0,1,1,1,1,fired,34.38,65.00,20.00,90.00,1,0,76.86,101.08,0,0,BLOCK:min_entry_pctile,4466.39131,4465.98054,22.629,6.017,18.847,15.710,15.205,18.920,19.405,15.659,0,0,360376,-1
1767945420000,2026.01.09 07:57,360490,1,1,0,-1,1,0,4470.51800,4471.96041,4470.16853,1.31421,18.487,18.000,1,0,0,1,0,0,0,1,0,0,price,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4471.89106,4471.56807,11.468,26.509,23.631,10.058,16.102,24.773,19.829,15.983,0,0,360490,-1
1767946140000,2026.01.09 08:09,360502,1,1,0,-1,1,0,4474.08200,4471.89226,4470.31598,2.01293,27.111,18.000,1,6,1,0,0,0,1,1,1,1,fired,93.75,65.00,20.00,90.00,0,0,59.85,101.08,0,0,FIRE,4471.78693,4471.54945,25.055,18.941,24.598,15.087,17.824,23.479,18.768,13.852,0,0,360502,-1
1767950340000,2026.01.09 09:19,360572,1,1,0,-1,1,0,4476.02900,4472.11870,4470.64347,1.29521,39.116,18.000,1,7,1,0,1,0,1,1,1,1,fired,18.75,65.00,20.00,90.00,1,0,84.14,101.08,0,0,BLOCK:min_entry_pctile,4471.10276,4471.08140,26.085,10.546,33.221,37.142,15.705,21.418,24.284,18.721,0,0,360572,-1
1767962700000,2026.01.09 12:45,360778,1,-1,-1,0,0,1,4467.05100,4467.49556,4471.20443,1.72857,27.650,18.000,1,7,1,1,0,0,1,1,1,0,fired,59.38,65.00,20.00,90.00,1,0,65.66,101.08,0,0,BLOCK:min_entry_pctile,4470.19045,4470.67694,17.891,22.451,25.834,16.604,29.729,14.669,16.733,28.484,1,0,-1,360778
1767965760000,2026.01.09 13:36,360829,1,1,0,-1,1,0,4483.36800,4474.50773,4470.99259,5.11236,21.851,18.000,1,3,0,0,0,0,1,1,0,0,tq,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:tq,4471.34008,4471.05784,19.494,21.552,15.085,25.549,17.849,13.684,17.242,20.382,0,0,360829,-1
1767965820000,2026.01.09 13:37,360830,1,1,1,-1,1,0,4489.01400,4475.18929,4471.12083,5.49336,21.153,18.000,1,7,1,0,0,0,1,1,1,1,fired,96.88,65.00,20.00,90.00,0,1,271.76,101.08,0,0,HIGH_RISK_ROUTE,4471.67419,4471.30907,26.124,18.678,15.085,25.549,17.849,13.684,17.242,20.382,1,0,360829,-1
1768185960000,2026.01.12 02:46,361554,1,1,0,-1,1,0,4582.14400,4571.97790,4563.83670,2.31179,47.286,18.000,1,8,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,277.97,101.08,0,0,HIGH_RISK_ROUTE,4571.77055,4571.28948,46.064,6.253,24.539,23.272,13.344,41.726,25.887,16.134,0,0,361554,-1
1768195980000,2026.01.12 05:33,361721,1,1,0,-1,1,0,4578.06000,4572.16037,4569.85033,1.98771,20.736,18.000,1,7,1,0,1,0,1,1,1,1,fired,96.88,65.00,20.00,90.00,0,1,126.51,101.08,0,0,HIGH_RISK_ROUTE,4570.70281,4570.70269,26.021,9.774,25.824,19.605,7.794,24.972,17.990,16.708,0,0,361721,-1
1768200780000,2026.01.12 06:53,361801,1,1,0,-1,1,0,4579.56100,4574.96184,4573.36729,1.46179,36.713,18.000,1,7,1,1,0,0,1,1,0,0,htf,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:htf,4574.94096,4574.71774,39.121,7.405,24.250,12.030,17.948,18.666,17.762,19.159,0,0,361801,-1
1768200840000,2026.01.12 06:54,361802,1,1,1,-1,1,0,4578.92500,4575.31562,4573.43147,1.52879,40.907,18.000,1,8,1,0,1,0,1,1,1,1,fired,87.50,65.00,20.00,90.00,0,0,85.76,101.08,0,0,FIRE,4575.06929,4574.81659,33.905,6.418,22.597,19.737,15.555,18.666,17.762,19.159,1,0,361801,-1
1768219260000,2026.01.12 12:01,362109,1,-1,-1,0,0,1,4585.93600,4586.35418,4589.09078,1.55871,28.403,18.000,1,4,0,1,0,0,1,1,0,0,tq,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,4588.51321,4589.07923,18.813,16.386,25.194,16.236,36.083,22.074,8.698,18.590,0,0,-1,362109
1768219320000,2026.01.12 12:02,362110,1,-1,-1,1,0,1,4584.53900,4586.32201,4589.05809,1.63593,27.108,18.000,1,4,0,1,0,0,1,1,0,0,tq,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:tq,4588.44163,4589.01509,20.733,14.201,25.194,16.236,36.083,22.074,8.698,18.590,0,1,-1,362109
1768219380000,2026.01.12 12:03,362111,1,-1,-1,2,0,1,4584.97100,4586.18486,4589.01126,1.67543,23.811,18.000,1,3,0,1,0,0,1,1,0,0,tq,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:tq,4588.33322,4588.92374,17.969,17.134,25.194,16.236,36.083,22.074,8.698,18.590,0,1,-1,362109
1768219440000,2026.01.12 12:04,362112,1,-1,-1,3,0,1,4584.58000,4586.09148,4588.96939,1.64800,20.953,18.000,1,3,0,1,0,0,1,1,0,0,tq,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:tq,4588.23982,4588.84307,15.573,14.849,25.418,18.024,31.272,22.074,8.698,18.590,0,1,-1,362109
1768219500000,2026.01.12 12:05,362113,1,-1,-1,4,0,1,4583.76700,4585.97522,4588.92391,1.74193,20.374,18.000,1,6,1,1,0,0,1,1,1,0,fired,71.88,65.00,20.00,90.00,0,0,80.71,101.73,0,0,FIRE,4588.13816,4588.75607,13.496,18.871,25.418,18.024,31.272,22.074,8.698,18.590,0,1,-1,362109
1768223340000,2026.01.12 13:09,362177,1,1,0,-1,1,0,4601.33300,4592.35110,4588.00111,2.43364,71.657,18.000,1,8,1,0,1,0,1,1,1,1,fired,96.88,65.00,20.00,90.00,0,1,203.34,102.08,0,0,HIGH_RISK_ROUTE,4588.50554,4588.14209,40.657,2.260,37.508,44.177,8.846,24.872,24.286,15.099,0,0,362177,-1
1768264380000,2026.01.13 00:33,362798,1,-1,-1,0,0,1,4588.97400,4592.01797,4594.91054,1.48536,35.447,18.000,1,6,1,0,0,0,1,1,1,0,fired,18.75,65.00,20.00,90.00,1,0,92.41,102.08,0,0,BLOCK:min_entry_pctile,4592.11518,4592.36712,12.598,29.635,21.706,14.318,18.023,21.286,14.609,16.744,0,0,-1,362798
1768267140000,2026.01.13 01:19,362844,1,-1,-1,0,0,1,4586.84300,4589.88384,4592.60159,3.22443,32.437,18.000,1,7,1,0,0,1,1,1,0,0,sideway,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.95555,4590.31514,10.629,28.586,14.113,17.873,18.583,22.200,11.941,21.098,0,0,-1,362844
1768267200000,2026.01.13 01:20,362845,1,-1,-1,1,0,1,4585.82100,4589.64993,4592.54191,3.13914,34.218,18.000,1,8,1,0,0,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.86909,4590.24428,9.212,24.775,14.113,17.873,18.583,22.200,11.941,21.098,0,1,-1,362844
1768267260000,2026.01.13 01:21,362846,1,-1,-1,2,0,1,4588.53900,4589.35540,4592.47227,2.90629,31.401,18.000,1,7,1,0,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.75664,4590.15401,16.499,21.471,14.113,17.873,18.583,22.200,11.941,21.098,0,1,-1,362844
1768267320000,2026.01.13 01:22,362847,1,-1,-1,3,0,1,4587.27500,4589.29260,4592.43151,2.79336,28.960,18.000,1,7,1,0,0,1,1,1,0,0,sideway,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.72282,4590.12105,14.299,18.609,14.113,17.873,18.583,22.200,11.941,21.098,0,1,-1,362844
1768267500000,2026.01.13 01:25,362850,1,-1,-1,6,0,1,4587.54700,4588.95049,4592.28562,2.49429,26.060,18.000,1,7,1,0,0,1,1,1,0,0,sideway,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.55808,4589.97522,9.800,19.753,12.492,15.490,16.106,22.200,11.941,21.098,0,1,-1,362844
1768267560000,2026.01.13 01:26,362851,1,-1,-1,7,0,1,4585.07900,4588.84253,4592.23651,2.67000,28.732,18.000,1,8,1,0,0,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.50221,4589.92567,8.494,23.022,12.492,15.490,16.106,22.200,11.941,21.098,0,1,-1,362844
1768267620000,2026.01.13 01:27,362852,1,-1,-1,8,0,1,4584.43400,4588.55303,4592.16234,2.64893,32.197,18.000,1,9,1,0,0,1,1,1,0,0,sideway,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.37935,4589.82675,7.361,25.153,12.492,15.490,16.106,22.200,11.941,21.098,0,1,-1,362844
1768267680000,2026.01.13 01:28,362853,1,-1,-1,9,0,1,4583.02300,4588.23618,4592.08226,2.55821,36.230,18.000,1,8,1,0,0,1,1,1,0,0,sideway,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4589.24198,4589.71670,6.380,27.598,12.492,15.490,16.106,22.200,11.941,21.098,0,1,-1,362844
1768267740000,2026.01.13 01:29,362854,1,-1,-1,10,0,1,4581.87800,4587.83516,4591.98838,2.50436,40.362,18.000,1,7,1,0,0,0,1,1,0,0,deferred,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4589.06923,4589.58009,5.529,28.205,13.686,13.424,20.754,22.935,10.349,18.285,0,1,-1,362844
1768267800000,2026.01.13 01:30,362855,1,-1,-1,11,0,1,4580.63100,4587.37692,4591.88361,2.45921,44.906,18.000,1,8,1,0,0,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4588.86947,4589.42291,4.792,32.701,13.686,13.424,20.754,22.935,10.349,18.285,0,1,-1,362844
1768267860000,2026.01.13 01:31,362856,1,-1,-1,12,0,1,4577.17200,4586.85800,4591.76700,2.44693,49.667,18.000,1,8,1,0,0,0,1,1,0,0,deferred,9.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4588.64062,4589.24348,4.153,38.694,13.686,13.424,20.754,22.935,10.349,18.285,0,1,-1,362844
1768267920000,2026.01.13 01:32,362857,1,-1,-1,13,0,1,4578.94100,4586.11293,4591.61576,2.52971,54.082,18.000,1,7,1,0,0,0,1,1,0,0,deferred,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4588.32205,4588.99712,3.599,38.197,13.686,13.424,20.754,22.935,10.349,18.285,0,1,-1,362844
1768267980000,2026.01.13 01:33,362858,1,-1,-1,14,0,1,4577.33100,4585.56124,4591.48441,2.61664,57.908,18.000,1,7,1,0,0,0,1,1,0,0,deferred,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4588.06147,4588.79190,3.119,33.104,13.686,13.424,20.754,22.935,10.349,18.285,0,1,-1,362844
1768268040000,2026.01.13 01:34,362859,1,-1,-1,15,0,1,4577.42400,4584.92814,4591.33774,2.48600,61.224,18.000,1,6,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4587.76340,4588.55800,2.703,28.690,17.632,11.634,29.394,22.935,10.349,18.285,0,1,-1,362844
1768268100000,2026.01.13 01:35,362860,1,-1,-1,16,0,1,4578.70100,4584.35090,4591.19356,2.49507,60.229,18.000,1,6,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4587.47619,4588.33078,7.477,24.865,17.632,11.634,29.394,22.935,10.349,18.285,0,1,-1,362844
1768268160000,2026.01.13 01:36,362861,1,-1,-1,17,0,1,4581.55600,4583.91629,4591.06410,2.56614,53.194,18.000,1,5,1,0,0,0,1,1,1,0,fired,0.00,65.00,20.00,90.00,1,1,145.98,102.08,0,0,HIGH_RISK_ROUTE,4587.23244,4588.13425,18.555,21.549,17.632,11.634,29.394,22.935,10.349,18.285,0,1,-1,362844
1768273860000,2026.01.13 03:11,362956,1,1,0,-1,1,0,4597.62100,4593.83568,4589.58253,1.45936,45.631,18.000,1,7,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,123.94,102.08,0,0,HIGH_RISK_ROUTE,4590.41631,4589.62186,24.276,5.571,35.392,24.045,5.206,24.351,21.894,11.103,0,0,362956,-1
1768282020000,2026.01.13 05:27,363092,1,1,0,-1,1,0,4599.46900,4596.38868,4594.72717,0.93750,37.249,18.000,1,7,1,0,1,1,1,1,0,0,sideway,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4596.25612,4595.98141,40.908,7.614,19.066,23.002,16.908,26.250,18.572,19.108,0,0,363092,-1
1768282080000,2026.01.13 05:28,363093,1,1,1,-1,1,0,4601.10800,4596.62563,4594.77631,0.91757,42.279,18.000,1,8,1,0,1,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4596.34536,4596.05258,46.133,6.599,19.066,23.002,16.908,26.250,18.572,19.108,1,0,363092,-1
1768282140000,2026.01.13 05:29,363094,1,1,2,-1,1,0,4601.41100,4596.97043,4594.84193,0.92336,46.977,18.000,1,7,1,0,1,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4596.47766,4596.15575,45.158,5.719,21.590,32.609,14.654,24.514,21.611,16.560,1,0,363092,-1
1768282200000,2026.01.13 05:30,363095,1,1,3,-1,1,0,4596.02500,4597.31201,4594.91000,1.31721,46.868,18.000,1,0,0,0,1,0,0,1,0,0,price,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4596.61470,4596.26300,39.137,14.417,21.590,32.609,14.654,24.514,21.611,16.560,1,0,363092,-1
1768282260000,2026.01.13 05:31,363096,1,1,4,-1,1,0,4590.63200,4597.21301,4594.92155,1.66779,42.453,18.000,1,0,0,0,1,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4596.59832,4596.25815,33.918,25.715,21.590,32.609,14.654,24.514,21.611,16.560,1,0,363092,-1
1768282320000,2026.01.13 05:32,363097,1,1,5,-1,1,0,4588.95400,4596.70678,4594.87710,1.77286,37.598,18.000,1,0,0,0,1,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4596.43259,4596.14333,29.396,33.174,21.590,32.609,14.654,24.514,21.611,16.560,1,0,363092,-1
1768284480000,2026.01.13 06:08,363133,1,-1,-1,0,0,1,4589.55400,4592.02958,4593.90784,1.41443,31.571,18.000,1,7,1,1,0,0,1,1,1,0,fired,0.00,65.00,20.00,90.00,1,0,68.67,102.08,0,0,BLOCK:min_entry_pctile,4593.50173,4593.87586,10.144,30.410,20.481,19.006,25.693,20.012,16.232,18.461,0,0,-1,363133
1768290060000,2026.01.13 07:41,363226,1,-1,-1,0,0,1,4580.34100,4583.70919,4587.14655,1.61179,31.518,18.000,1,7,1,0,0,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4583.77342,4584.56853,13.051,32.725,20.104,24.333,20.487,33.721,10.397,24.055,0,0,-1,363226
1768290120000,2026.01.13 07:42,363227,1,-1,-1,1,0,1,4580.30100,4583.45010,4587.07603,1.69057,33.046,18.000,1,7,1,0,0,0,1,1,0,0,deferred,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4583.67807,4584.48225,11.311,28.362,20.104,24.333,20.487,33.721,10.397,24.055,0,1,-1,363226
1768290180000,2026.01.13 07:43,363228,1,-1,-1,2,0,1,4580.72100,4583.20786,4587.00582,1.50814,34.371,18.000,1,7,1,0,0,0,1,1,0,0,deferred,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4583.58426,4584.39692,9.803,24.580,20.104,24.333,20.487,33.721,10.397,24.055,0,1,-1,363226
1768290240000,2026.01.13 07:44,363229,1,-1,-1,3,0,1,4580.33400,4583.01657,4586.94069,1.55500,33.042,18.000,1,8,1,1,0,1,1,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4583.50473,4584.32190,12.945,21.303,18.962,21.088,26.587,32.331,12.970,20.848,0,1,-1,363226
1768290300000,2026.01.13 07:45,363230,1,-1,-1,4,0,1,4579.82700,4582.81021,4586.87223,1.44129,31.890,18.000,1,8,1,1,0,1,1,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4583.41665,4584.24052,11.219,18.463,18.962,21.088,26.587,32.331,12.970,20.848,0,1,-1,363226
1768290360000,2026.01.13 07:46,363231,1,-1,-1,5,0,1,4578.52700,4582.58074,4586.79922,1.52529,33.896,18.000,1,8,1,1,0,1,1,1,0,0,sideway,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4583.31694,4584.15045,9.723,26.923,18.962,21.088,26.587,32.331,12.970,20.848,0,1,-1,363226
1768290420000,2026.01.13 07:47,363232,1,-1,-1,6,0,1,4578.19300,4582.26891,4586.71350,1.49207,35.635,18.000,1,7,1,1,0,0,1,1,0,0,deferred,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4583.18389,4584.03568,8.427,23.333,18.962,21.088,26.587,32.331,12.970,20.848,0,1,-1,363226
1768290480000,2026.01.13 07:48,363233,1,-1,-1,7,0,1,4578.55900,4581.95538,4586.62520,1.46743,37.388,18.000,1,7,1,1,0,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4583.04525,4583.91644,7.303,21.213,18.962,21.088,26.587,32.331,12.970,20.848,0,1,-1,363226
1768290540000,2026.01.13 07:49,363234,1,-1,-1,8,0,1,4579.12600,4581.69412,4586.54162,1.51329,34.423,18.000,1,6,1,1,0,0,1,1,0,0,deferred,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4582.92063,4583.80711,13.546,18.385,19.745,18.276,30.356,32.331,12.970,20.848,0,1,-1,363226
1768290600000,2026.01.13 07:50,363235,1,-1,-1,9,0,1,4578.74500,4581.49657,4586.46477,1.50900,32.940,18.000,1,6,1,1,0,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4582.81523,4583.71158,11.740,18.874,19.745,18.276,30.356,32.331,12.970,20.848,0,1,-1,363226
1768290660000,2026.01.13 07:51,363236,1,-1,-1,10,0,1,4579.82800,4581.28491,4586.38477,1.51593,30.016,18.000,1,3,0,1,0,0,1,1,0,0,tq,9.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,4582.70216,4583.61022,20.405,16.357,19.745,18.276,30.356,32.331,12.970,20.848,0,1,-1,363226
1768290720000,2026.01.13 07:52,363237,1,-1,-1,11,0,1,4578.64500,4581.17284,4586.31683,1.63493,26.349,18.000,1,6,1,1,0,0,1,1,0,0,deferred,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4582.62233,4583.53303,17.684,18.594,19.745,18.276,30.356,32.331,12.970,20.848,0,1,-1,363226
1768290780000,2026.01.13 07:53,363238,1,-1,-1,12,0,1,4578.89900,4580.97839,4586.23733,1.46014,23.170,18.000,1,4,0,1,0,0,1,1,0,0,tq,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,4582.51185,4583.43327,15.326,16.115,19.745,18.276,30.356,32.331,12.970,20.848,0,1,-1,363226
1768290840000,2026.01.13 07:54,363239,1,-1,-1,13,0,1,4577.65500,4580.81844,4586.16128,1.37100,23.197,18.000,1,6,1,1,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4582.41149,4583.34074,13.283,21.385,21.004,15.840,28.895,32.331,12.970,20.848,0,1,-1,363226
1768290900000,2026.01.13 07:55,363240,1,-1,-1,14,0,1,4577.80100,4580.57510,4586.07313,1.24200,23.220,18.000,1,6,1,1,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4582.27936,4583.22470,11.512,18.533,21.004,15.840,28.895,32.331,12.970,20.848,0,1,-1,363226
1768290960000,2026.01.13 07:56,363241,1,-1,-1,15,0,1,4579.03800,4580.36171,4585.98741,1.30893,21.864,18.000,1,3,0,1,0,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,4582.15496,4583.11401,20.883,16.062,21.004,15.840,28.895,32.331,12.970,20.848,0,1,-1,363226
1768291020000,2026.01.13 07:57,363242,1,-1,-1,16,0,1,4580.24200,4580.25988,4585.91540,1.30393,23.031,18.000,1,3,0,1,0,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,4582.06838,4583.03083,26.205,13.921,21.004,15.840,28.895,32.331,12.970,20.848,0,1,-1,363226
1768291080000,2026.01.13 07:58,363243,1,-1,-1,17,0,1,4581.90800,4580.25851,4585.85661,1.36143,26.290,18.000,1,0,0,1,0,1,0,1,0,0,sideway,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4582.01765,4582.97391,33.875,12.065,21.004,15.840,28.895,32.331,12.970,20.848,0,1,-1,363226
1768291140000,2026.01.13 07:59,363244,1,-1,-1,18,0,1,4580.57200,4580.38539,4585.81569,1.36479,29.556,18.000,1,0,0,1,0,0,0,1,0,0,price,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4582.01460,4582.95216,32.035,10.456,20.058,18.925,25.043,32.777,11.240,23.711,0,1,-1,363226
1768291200000,2026.01.13 08:00,363245,1,-1,-1,19,0,1,4580.64600,4580.39975,4585.76135,1.47186,30.347,18.000,1,0,0,1,0,0,0,1,0,0,price,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4581.97453,4582.90359,27.764,13.218,20.058,18.925,25.043,32.777,11.240,23.711,0,1,-1,363226
1768291260000,2026.01.13 08:01,363246,1,-1,-1,20,0,1,4580.69100,4580.41869,4585.70834,1.54171,31.033,18.000,1,0,0,1,0,0,0,1,0,0,price,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4581.93763,4582.85751,24.062,11.456,20.058,18.925,25.043,32.777,11.240,23.711,0,1,-1,363226
1768291320000,2026.01.13 08:02,363247,1,-1,-1,21,0,1,4582.60900,4580.43963,4585.65635,1.60279,32.968,18.000,1,0,0,1,0,1,0,1,0,0,sideway,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4581.90300,4582.81330,26.536,9.928,20.058,18.925,25.043,32.777,11.240,23.711,0,1,-1,363226
1768291380000,2026.01.13 08:03,363248,1,-1,-1,22,0,1,4583.82500,4580.60651,4585.62477,1.66664,36.407,18.000,1,0,0,1,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4581.92261,4582.80913,33.120,8.605,20.058,18.925,25.043,32.777,11.240,23.711,0,1,-1,363226
1768291440000,2026.01.13 08:04,363249,1,-1,-1,23,0,1,4585.10100,4580.85409,4585.60612,1.67050,40.593,18.000,1,0,0,0,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4581.97545,4582.82986,38.870,7.457,17.829,23.201,21.704,32.777,11.240,23.711,0,1,-1,363226
1768291500000,2026.01.13 08:05,363250,1,-1,-1,24,0,1,4586.33600,4581.18077,4585.60088,1.61786,45.096,18.000,1,0,0,0,0,0,0,1,0,0,price,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4582.06228,4582.87621,43.961,6.463,17.829,23.201,21.704,32.777,11.240,23.711,0,1,-1,363226
